タイトル,URL,サムネイルファイル名,作成物
【ミシン部屋収納DIY２】押入れの棚を外す編「押入れ改造→収納クローゼットに」セルフリフォーム,https://www.youtube.com/watch?v=dCFxkoKPs-A,dCFxkoKPs-A.jpg,
【ミシン部屋収納DIY１】逆再生片付け編「押入れ改造→収納クローゼットに」セルフリフォーム,https://www.youtube.com/watch?v=_ZLtM_svB04,_ZLtM_svB04.jpg,
【ミシン部屋収納DIY】押入れ初期の収納法紹介編「押入れ改造→収納クローゼットに」セルフリフォーム/和室から洋室へ,https://www.youtube.com/watch?v=Wp05qduvnNU,Wp05qduvnNU.jpg,
『手作りマスク』マスクゴムの代用になる布紐の作り方,https://www.youtube.com/watch?v=6H81BR_wu_c,6H81BR_wu_c.jpg,
『使い捨てマスクを挟んで使えるガーゼマスクの作り方』,https://www.youtube.com/watch?v=zVHU3hz-kcI,zVHU3hz-kcI.jpg,
ファスナー付けの基本「裏地つきファスナーポケット」のバッグの作り方,https://www.youtube.com/watch?v=UQB4leQoVks,UQB4leQoVks.jpg,
手芸講師が直伝バッグ作りの基本「接着芯の貼り方と選び方」,https://www.youtube.com/watch?v=AhWPJ33mVxM,AhWPJ33mVxM.jpg,
"A handicraft instructor shares the basics of bag making: ""How to sew a round-bottom bag""",https://www.youtube.com/watch?v=C-xmgF1_pJw,C-xmgF1_pJw.jpg,
手芸講師が直伝「苦手な円形をきれいに仕上げる」縫い方のコツ,https://www.youtube.com/watch?v=VgyXEMQzaE8,VgyXEMQzaE8.jpg,
手作りマスク『耳までロングな大人立体マスク』就寝時や花粉症乾燥対策に♪,https://www.youtube.com/watch?v=JbkNh_02DMg,JbkNh_02DMg.jpg,
【子供用立体マスクの作り方】可愛いマスクを手作りで♪,https://www.youtube.com/watch?v=ELQE74gi93Q,ELQE74gi93Q.jpg,
たたんで2カ所縫うだけ＊簡単手作りマスク,https://www.youtube.com/watch?v=9ZkBRSVHi1A,9ZkBRSVHi1A.jpg,
