タイトル,URL,サムネイルファイル名,作成物
"ちょい手芸したいとき　サクッと楽しい　針と糸付き刺し子スターターキット紹介（オリムパス）　Product introduction of Japanese ""Sashiko""",https://www.youtube.com/watch?v=kewz91ji3ss,kewz91ji3ss.jpg,
ファスナーなしでもかわいい　折るだけでマチができる　小さめポーチの作り方　縫い付けるタイプのボタンでもOK How to make a zipperless pouch リバティシーチング使用,https://www.youtube.com/watch?v=23XPmNYaP0s,23XPmNYaP0s.jpg,
上側にもマチ作り　四角いポーチの作り方　ファスナー３０㎝使用　zipper pouch tutorial 化粧ポーチや、おむつポーチにも使える大きめサイズ　※ちょっと変わった作り方しています,https://www.youtube.com/watch?v=1IQZu02id0w,1IQZu02id0w.jpg,
チャレンジ！ネットでオリジナルイラスト柄の布を頼んでポーチに仕立ててみました　布紹介メインのハンドメイド日記的「やってみた」動画です　映画「えんとつ町のプペル」ポスターデータはやっぱりキレイです！,https://www.youtube.com/watch?v=Ws8D2kkfAdo,Ws8D2kkfAdo.jpg,
四角くて収まりよし！　型紙なしで簡単　バッグインバッグの作り方　そのままバッグとして使ってもいいですね！　How to sew a bag in bag,https://www.youtube.com/watch?v=H3s5QEADuwY,H3s5QEADuwY.jpg,
"丸いも作ろう！　布小物入れ作り方　how to make,fabric organizer,sewing tutorial  丸を縫うのは苦手です…  まち針多用＆しつけで乗り切ります",https://www.youtube.com/watch?v=nkmO1204Tf0,nkmO1204Tf0.jpg,
小ワザをきかせる！　ファスナーなしの簡単ポーチの作り方（たて長タイプ）ボトルとか入れます　easy sewing project   覚えておくと何かと役立つ作り方です,https://www.youtube.com/watch?v=s_0jM63p3BM,s_0jM63p3BM.jpg,
小さなすぐれもの！カードがはいるキーケースの作り方　ポーチアレンジでできちゃいます　zipper pouch tutorial  ファスナー１０㎝使用,https://www.youtube.com/watch?v=4cmqa5powIo,4cmqa5powIo.jpg,
綾テープでいつもと違う感じ　簡単なのにお洒落なバッグ作り方　tote bag tutorial  Ａ４用紙で型紙作ります　スマホとお財布だけの小さめバッグ,https://www.youtube.com/watch?v=7ituf--122o,7ituf--122o.jpg,
四角いも簡単！　トートバッグ型（にもなる）布小物入れの作り方　ツールボックスとしてもオススメ　Tote bag tutorial,https://www.youtube.com/watch?v=0rJSqLZdgrc,0rJSqLZdgrc.jpg,
持ち手の付け方がラク？　はぎれを楽しむポーチ　ミニポーチバッグの作り方　ファスナー１０㎝使用　zipper pouch tutorial,https://www.youtube.com/watch?v=BnJz0geuYKA,BnJz0geuYKA.jpg,
バッグ作りたいや畳縁初めての方にもオススメ　カンダ手芸さんの畳縁（たたみべり）講習会を見学してきたよ　習うは上達の近道かもしれない！　基本は一回で作りきり,https://www.youtube.com/watch?v=ETNiR-nhnho,ETNiR-nhnho.jpg,
じんわり温かい　小豆カイロの作り方　首元や疲れ目に！　あずきの香りと手ざわりに癒されよう　温活アイテム　手縫いOK プレゼントにも喜ばれます　How to make an eye pillow,https://www.youtube.com/watch?v=fvqJH1NmlvA,fvqJH1NmlvA.jpg,
なんとなく四角い！　小さなはぎれでポーチ作ったよ　ゆるっと楽しむハンドメイド　ファスナー１０㎝使用　fabric scraps   ※不完全な出来ですが簡単に作り方説明しています,https://www.youtube.com/watch?v=u6i8LO2AsE0,u6i8LO2AsE0.jpg,
主婦のミシンさんのコップ袋アレンジ　着物スタイルの巾着袋作ったよ　※アレンジ部分を紹介しています。　基本の作り方は主婦のミシンさんのYouTubeをご覧ください　布については概要欄みてね！,https://www.youtube.com/watch?v=93URgfARpeA,93URgfARpeA.jpg,
定番を小さく　はぎれで作るポーチ　ファスナー１０㎝マチ付きポーチの作り方　zipper pouch tutorial サイズだけ参考にしてください！作り方は一緒です。,https://www.youtube.com/watch?v=wn6PU1htTJE,wn6PU1htTJE.jpg,
柄のある裏布（裏地）の選び方　うさんこ的に水玉とストライプからはじめるのをオススメ　細かい水玉はストックしてもいいかも,https://www.youtube.com/watch?v=6Ij2GpXm8Kc,6Ij2GpXm8Kc.jpg,
プレゼントのアイディアのひとつに！　小鳥の巾着袋の作り方　全部手縫いでも作れます　How to make a drawstring bag リバティタナローン使用,https://www.youtube.com/watch?v=SOXJm7IwikM,SOXJm7IwikM.jpg,
４㎝角１０枚ご用意ください　小さなバッグの作り方　試作品のできには目をつぶってくださいね　fabric scraps  ソレイアードのはぎれを集めています　クリスマスプレゼントのちょい足しにも！,https://www.youtube.com/watch?v=83xtxsLk1jk,83xtxsLk1jk.jpg,
中もかわいい！うふふな仕上がり！　ポーチバッグの作り方　ボックスポーチの作り方でボストンバッグ風バッグ作りました　easy sewing project ファスナー３０㎝,https://www.youtube.com/watch?v=f3Uvkiyl5_U,f3Uvkiyl5_U.jpg,
バイアスに切って結ぶだけ　はぎれの簡単ヘアゴム（シュシュ）の作り方　How to make hair accessories by tying  あまり布活用　着なくなった洋服で作ってもかわいい！,https://www.youtube.com/watch?v=R2L4_rLTSlM,R2L4_rLTSlM.jpg,
クリスマスもミニ！　はぎれでも作れます！　全部手縫いもOK  簡単リースの作り方　ブローチにしてもかわいいかも　fabric scraps,https://www.youtube.com/watch?v=A-zjCMkwAUM,A-zjCMkwAUM.jpg,
四角く作るファスナー１０㎝　手のひらにすっぽり　スクエアポーチの作り方　fabric scraps はぎれで作れます　イヤホン？　アクセサリーなどなど入れられます,https://www.youtube.com/watch?v=M9G4nLUahuI,M9G4nLUahuI.jpg,
美人シルエットなファスナー１８㎝　ペンケースの作り方　台形にならないタイプ　pencil case tutorial ※ファスナー端の向きを失敗していますが、失敗もみてくださいね。,https://www.youtube.com/watch?v=qVzPy4aocNs,qVzPy4aocNs.jpg,
ファスナーなしで簡単に作ろう！　ハンカチみたいなポーチの作り方　カードも入ります　Easy Sewing project,https://www.youtube.com/watch?v=595JwV3kl04,595JwV3kl04.jpg,
シルエットがかわいい！　ファスナー使いません！　バネポーチの作り方　１２㎝バネ口金使用　fabric scraps 型紙も自分で作れます！　easy sewing project,https://www.youtube.com/watch?v=PAzrZ9YH6RM,PAzrZ9YH6RM.jpg,
あまり布合わせが楽しい　くるくるポーチの作り方（ざっくり説明）　fabric scraps 簡単に作れます　easy sewing project キルト芯の周りに縫い代１㎝がオススメ（笑）,https://www.youtube.com/watch?v=4WGeH1mFA8g,4WGeH1mFA8g.jpg,
手のひらサイズ　ファスナーなしの四角いポーチの作り方　カードは入ります　ボタンはあったほうがいいです Easy sewing project サクッと作りたいときにオススメのアイテム,https://www.youtube.com/watch?v=VGeiBCI5AUc,VGeiBCI5AUc.jpg,
四角が新鮮　中もみて！キレイなの　　　スクエアポーチの作り方　縫い代がみえないタイプ　ゆっくり説明しています　リバティシーチング使用　ファスナー２０㎝　easy sewing project,https://www.youtube.com/watch?v=rZlxDZ8Ebb4,rZlxDZ8Ebb4.jpg,
やっぱり小さいのが好き！　ファスナー１０㎝のミニバッグポーチの作り方　fabric scraps はぎれでハンドメイドを楽しみましょう！,https://www.youtube.com/watch?v=IJ0en7_BKps,IJ0en7_BKps.jpg,
わりと買いました！　購入品紹介（今回は何も作りません）　クリスマスコレクションは保管用（笑）　布在庫にしないよう買い方にも一応工夫しています,https://www.youtube.com/watch?v=Zupv7mTHf2k,Zupv7mTHf2k.jpg,
楽しくハンドメイド　カードケース ？　簡単小物入れ？　使い方自由な布小物の作り方　easy sewing project アメリカンプライヤーでサクッとボタンつけ！　はぎれで作れちゃう,https://www.youtube.com/watch?v=p5IxXoBm6D8,p5IxXoBm6D8.jpg,
手芸用にも使える！　ミニアイロン購入レビュー　ミレミニアイロン　接着芯を貼ったり縫い代ひらいたりしてみました　Handicraft tool introduction  国内海外両用　赤もあり,https://www.youtube.com/watch?v=us_CMg1LTDk,us_CMg1LTDk.jpg,
つなぐとかわいい　コースターの作り方　布合わせを楽しめます　How to sew a coaster パッチワーク布小物　ハンドメイドで日常生活をもっと楽しく！！,https://www.youtube.com/watch?v=7Q0bQc9TdEc,7Q0bQc9TdEc.jpg,
たくさん作ってもたためるのでかさばりません　はぎれが活躍　　エコバッグの作り方（手のひらサイズ）fabric scraps 裏地なし直線縫いのみの簡単仕上げ,https://www.youtube.com/watch?v=6_eKCIA273Y,6_eKCIA273Y.jpg,
正方形から作るが楽しい　手縫いで作る　バラのピンクッションの作り方　Rose pincushion tutorial  ブローチ、ヘアアクセ、マグネットアレンジもいいかも！,https://www.youtube.com/watch?v=Pt1JfEwim9A,Pt1JfEwim9A.jpg,
四角もいいけどたまには三角　１０×１０㎝はぎれ二枚使用　すぐできちゃうのがいいところ　三角トレイ（トレー）の作り方　Easy sewing project ビーズトレイにも使える？　手縫いでも作れます,https://www.youtube.com/watch?v=qUVt9LZZv6E,qUVt9LZZv6E.jpg,
少数精鋭を収納　ソーイングケース（ソーイングポーチ）を作ったよ　ざっくり作り方説明しています 持ち運び便利　Sew the case to put the sewing tools,https://www.youtube.com/watch?v=IoQltUDqeCc,IoQltUDqeCc.jpg,
はぎれで作れる！　布かぼちゃの作り方　顔をつけるとハロウィン仕様　型紙なし長方形から作ります　手縫いOK  Easy way to sew Halloween pumpkin,https://www.youtube.com/watch?v=hqRE-D58yC8,hqRE-D58yC8.jpg,
ちょっと個性　壁掛け収納にも使える！　カンタン便利な小物入れの作り方　最後はポーチみたいになっています（笑）　Easy sewing project Ａ４用紙で型紙も作ります,https://www.youtube.com/watch?v=p5ax6-SEFp0,p5ax6-SEFp0.jpg,
はぎれの形を活かして作る　簡単キーホルダーの作り方　fabric scraps カバンに付けるとかわいいですよ！布ペンも登場,https://www.youtube.com/watch?v=zIYMe6zsixY,zIYMe6zsixY.jpg,
余ったガーゼありませんか？　簡単ガーゼハンカチの作り方　　中に一枚挟むと吸収性アップ　サイズをかえてふきんにも！　fabric scraps sewing project,https://www.youtube.com/watch?v=pgJnRRkCdxk,pgJnRRkCdxk.jpg,
小銭や鍵など小さなもの専用　小さなポーチの作り方　ファスナー１０㎝  はぎれで楽しみます　fabric scraps リバティ使用,https://www.youtube.com/watch?v=WaZinYHGx7w,WaZinYHGx7w.jpg,
サクッと作れてはぎれも片付く！　布小物入れの作り方　はぎれ活用しつつ小物も片付くのがうれしい　fabric scraps,https://www.youtube.com/watch?v=Kq3nJ1_3KQk,Kq3nJ1_3KQk.jpg,
裏地なし端処理なし　ポケットティッシュケース付き　小さなファスナーポーチ作り方  ファスナー１２㎝使用　pocket tissue holder tutorial,https://www.youtube.com/watch?v=5a1xT10n-uI,5a1xT10n-uI.jpg,
ふんわりさせたいときの必須アイテム　バイリーン社キルト芯（接着わた）を４種類比較してみました　自分用のサンプル作りもオススメです　動画で違いが伝わればよいのですが…,https://www.youtube.com/watch?v=P3wRtyfL92E,P3wRtyfL92E.jpg,
少し冬系バッグ　イメージを形にしてみる　コロンとしたバッグ作ったよ（ざっくり作り方）　ハンドメイド日記的動画です　型紙から作っています　Easy sewing project,https://www.youtube.com/watch?v=OE-sv0As6HU,OE-sv0As6HU.jpg,
キューブな小物入れ　正方形をつなぎ合わせて作る簡単な作り方　１０×１０㎝の布を１０枚使います　Easy sewing project,https://www.youtube.com/watch?v=-i8cpgXWEW4,-i8cpgXWEW4.jpg,
癒しのアイテム　自分用やプレゼントに喜ばれる布小物　簡単に作れるのがいい　カップホルダー（カップスリーブ）の作り方　はぎれで作れます　Easy sewing project  秋冬にぴったりの布小物,https://www.youtube.com/watch?v=ctdiy1S-b1U,ctdiy1S-b1U.jpg,
布合わせも楽しい　ネオンカラーなピンクス購入品紹介＆ピンクッションの作り方（簡単バージョン）　Easy sewing project  布合わせもちょこっとしています,https://www.youtube.com/watch?v=GQf0kfhjO3U,GQf0kfhjO3U.jpg,
がま口みたいな形？！　小さなポーチの作り方　ファスナーなしでもかわいいよ！　Easy sewing project,https://www.youtube.com/watch?v=3rR0VyYTOU0,3rR0VyYTOU0.jpg,
布くず捨てられない…        半端なリボンわバイアステープ×布くず　かわいい布くずひもの作り方　最後まで使い切るアイディア　fabric scraps 動画の後半ラッピングに使っています,https://www.youtube.com/watch?v=uaW7Em2fHWw,uaW7Em2fHWw.jpg,
簡単であると便利　手作りミニアイロン台の作り方（ざっくり説明）　汚れた布をはりかえつつ、作り方説明しています　Easy sewing project,https://www.youtube.com/watch?v=jVI_U05D7_E,jVI_U05D7_E.jpg,
小さな本格派　忙しいときは小さなものを作って楽しもう！　小さなものはこちらへ　ミニトートバッグの作り方　easy sewing project,https://www.youtube.com/watch?v=_-sVbamY0Qk,_-sVbamY0Qk.jpg,
袋口部分にアクセント　ふんわりトートバッグの作り方　How to sew a tote bag 布を２種類使ってデザイン性アップ　クリスマスカラーですが秋冬通して使えるカラーリングだと思います,https://www.youtube.com/watch?v=bb9NmWBGScM,bb9NmWBGScM.jpg,
たまにはふんわり　角までキレイ　ポーチ作りの達人になろう　マチ付きポーチの作り方　zippier pouch tutorial,https://www.youtube.com/watch?v=nLF7IIeuRKg,nLF7IIeuRKg.jpg,
ファスナー色の選び方（うさんこ的）　あるといいなのファスナーを紹介しています,https://www.youtube.com/watch?v=7MYHUX7DwNQ,7MYHUX7DwNQ.jpg,
知っておきたい布技　難しくない！　布トレー　布トレイ（小物入れ）の作り方　かさねて縫うが楽しい　鍵やアクセサリーを置きます　fabric tray tutorial,https://www.youtube.com/watch?v=oCtBn7NfUZk,oCtBn7NfUZk.jpg,
１００本以上作ったクロスタイプのヘアバンドの作り方    リバティタナローンで作ります　直線縫いで縫い目のでない作り方　　Hairband tutorial ※概要欄もみてね,https://www.youtube.com/watch?v=-cH9nflmTjk,-cH9nflmTjk.jpg,
お得なカットクロスセット購入レビュー　布合わせしたりポーチ作ってみたりしました　fabric scraps １０００円送料込みはいい！,https://www.youtube.com/watch?v=Ag55R22WGLw,Ag55R22WGLw.jpg,
失敗から学ぶ　ラウンドポーチ作った（作り方） ハンドメイド日記　いつかリベンジしたいです　　布サイズは概要欄みてください　zippier pouch tutorial,https://www.youtube.com/watch?v=Bupsc7hHuig,Bupsc7hHuig.jpg,
布くずみたい小さ過ぎる布でハーフラウンドなポーチ作ったよ（作り方）　小さな布くずも捨てないよ！　fabric scraps  ファスナー20㎝使用,https://www.youtube.com/watch?v=alH91FEkmbI,alH91FEkmbI.jpg,
一枚布でつくる　簡単折りたためるクッション（ミニ座布団）の作り方　ウィリアム・モリスデザイン生地使用　自転車に子供を乗せるときやお出かけに便利　Easy sewing project,https://www.youtube.com/watch?v=LwZTivyxyKc,LwZTivyxyKc.jpg,
はぎれ大量消費　折りたためる座布団（クッション）の作り方　はぎれを使用しない場合の布サイズは概要欄をみてね！　持ち歩きも軽くてハイキングにもオススメ！　Easy sewing project,https://www.youtube.com/watch?v=8OXoBIK13p8,8OXoBIK13p8.jpg,
パッチワークみたいな感じ？　布編みポーチ作ったよ（作り方）fabric scraps  ファスナー１０㎝使用　家にあるものを活かしてみる（笑）,https://www.youtube.com/watch?v=ZsPQTxf7MAk,ZsPQTxf7MAk.jpg,
かわいくて使えない（笑）　はぎれをたくさん使ってつくる　カンタン足拭きマットの作り方　fabric scraps Easy sewing project,https://www.youtube.com/watch?v=kaJQjAZTCk4,kaJQjAZTCk4.jpg,
ぷくかわシルエット　バネ口ポーチバッグの作り方　三角マチ　１２㎝バネ口使用　Easy sewing project,https://www.youtube.com/watch?v=65UXUwqEJzw,65UXUwqEJzw.jpg,
ぷくふわアレンジ　クラッチバッグみたいなポーチの作り方　ファスナー２０㎝使用　マグネットボタン登場　アレンジしながらポーチ作りを楽しもう！　Easy sewing project,https://www.youtube.com/watch?v=izR_DAuVrSg,izR_DAuVrSg.jpg,
布の色柄合わせ方（うさんこ的）と購入品＆便利手芸用品紹介　ハンドメイド日記　How to choose the color pattern of fabric メジャー使い方間違ってます　概要欄みてね,https://www.youtube.com/watch?v=uE6hIsL4AQs,uE6hIsL4AQs.jpg,
布くず活用　キルト芯も救出　鍋つかみの作り方（小さめ）fabric scraps  Eazy sewing project,https://www.youtube.com/watch?v=uwBOHNh6Zak,uwBOHNh6Zak.jpg,
知っていると便利　サクサク作れる　三角パーツの作り方のカンタンな方法　２パターン紹介　ポーチ作りは失敗（笑）　fabric scraps Easy sewing project,https://www.youtube.com/watch?v=dXusHH0WTbQ,dXusHH0WTbQ.jpg,
100円が素敵に変身　ふんわりメジャー（マカロンメジャー）の作り方　プレゼントにも喜ばれます　リバティ使用　fabric scraps,https://www.youtube.com/watch?v=nBszERoOgis,nBszERoOgis.jpg,
布くず活用！　布くずは捨てない（笑）　布くずテープの作り方　両面接着テープを使ってカンタン　巾着袋に貼ってみた！　fabric scraps easy sewing project,https://www.youtube.com/watch?v=_esXtzb0Lz8,_esXtzb0Lz8.jpg,
１００gリバティはぎれセット　お得セットがお徳過ぎ！商品レビュー　fabric scraps,https://www.youtube.com/watch?v=XSb2aiUN800,XSb2aiUN800.jpg,
ファスナーなし　全部手縫いでもOK   小さなかわいいポーチの作り方　適度なふんわり感もポイント　fabric scraps ideas,https://www.youtube.com/watch?v=xQqHi33V6FU,xQqHi33V6FU.jpg,
どちらかというとポーチ（笑）　ポーチバッグの作り方　接着わた使用（なくてもOK）　zippier pouch tutorial,https://www.youtube.com/watch?v=21TAdCFsr5o,21TAdCFsr5o.jpg,
角が８個　手縫いで作るよ！　ビスコーニュピンクッションの作り方　How to make a pincushion,https://www.youtube.com/watch?v=XuR7kfpr8iU,XuR7kfpr8iU.jpg,
ハマる！　意外にカンタンで奥深いから楽しい　マカロンポーチの作り方　zippier pouch tutorial リバティでかわいく　ファスナー１２㎝使用　fabric scraps,https://www.youtube.com/watch?v=_158mnuWJnk,_158mnuWJnk.jpg,
小さいからかわいい　１０㎝ファスナーで作る　ダブルファスナーポーチの作り方　fabric scraps Easy sewing project,https://www.youtube.com/watch?v=K-XwBKxdCx4,K-XwBKxdCx4.jpg,
難しそうにみえるだけ　はぎれで作る！　かわいいピンクッションの作り方　ひたすら縫い合わせます　fabric scraps,https://www.youtube.com/watch?v=UPDn1xU1yGs,UPDn1xU1yGs.jpg,
ひと味違う　カンタン袋の作り方　はぎれでひもまで作るよ！　How to make a bag,https://www.youtube.com/watch?v=6zOMrOvkwEU,6zOMrOvkwEU.jpg,
知っておくと便利　後からでも大丈夫！ファスナーを後付けする方法　市販のバッグもリメイク可能　Zipper attached afterwards,https://www.youtube.com/watch?v=52oKqThUTWM,52oKqThUTWM.jpg,
１００gのリバティはぎれセット購入レビュー　購入生地紹介　ハンドメイド日記　色合わせなどの参考にしてください　fabric scraps,https://www.youtube.com/watch?v=T8NMSzcLMAI,T8NMSzcLMAI.jpg,
小さな布くずから新しく布を作る　オリジナル布でポーチ作ったよ　ハンドメイド日記　ファスナー１０㎝使用　接着芯バージョン　fabric scraps idea Easy sewing project,https://www.youtube.com/watch?v=q_73MF4-0S4,q_73MF4-0S4.jpg,
いつもと違うタグの縫い付けにも！　好きな形をペタ　カンタン時短アップリケ（ワッペン）の縫い付け方　ジグザグ有効活用  Fabric scraps ideas,https://www.youtube.com/watch?v=NMZRqM0QWkc,NMZRqM0QWkc.jpg,
簡単DIY 縫わずに作る　発泡スチロールボールで作る　パッチワークボール（インテリア用オーナメント）の作り方　楽しいのでオススメ  Fabric scraps ideas,https://www.youtube.com/watch?v=NieJ17SEVJc,NieJ17SEVJc.jpg,
はぎれロールで布バスケット作ったよ！　ハンドメイド日記　縫って縫って縫い合わせました（笑）　fabric scraps ideas,https://www.youtube.com/watch?v=yiPG4GDbcfc,yiPG4GDbcfc.jpg,
ちょい大変　はぎれロール（パッチワークロール）作ったよ　ロールのままでもかわいいし、はぎれの保管にも！　ハンドメイド日記　fabric scraps ideas,https://www.youtube.com/watch?v=7psGzXVv6uQ,7psGzXVv6uQ.jpg,
針山じゃない　はぎれでニードルケース（針ケース）の作り方　How to make a needle case,https://www.youtube.com/watch?v=rwDUTNifDx8,rwDUTNifDx8.jpg,
布くずみたいな小さすぎる布　新しい布を作ってポーチにしたよ　ハンドメイド日記　ハギレ活用でポーチ作り　How I turn narrow fabric scraps into new fabric,https://www.youtube.com/watch?v=3kCe8474DAg,3kCe8474DAg.jpg,
はじめてでも簡単　スマホスタンド（三角クッション）の作り方　便利な手芸グッズも紹介しています　Phone Pillow Stand ※こちらは簡単バージョンです　fabric scraps idea,https://www.youtube.com/watch?v=qKTsT0DdeOk,qKTsT0DdeOk.jpg,
無理なく続けられる！　布の収納方法　　うさんこ的方法です　意外とたくさんの布を保管できます　動画の最後に実際にクローゼットに置いているところがチラリと　※概要欄もみてね,https://www.youtube.com/watch?v=UrPE8EI8bok,UrPE8EI8bok.jpg,
簡単で使いやすい　小さなポーチの作り方　カードや小銭を入れても使えます　Simple card holder tutorial,https://www.youtube.com/watch?v=mEIiG3jMPlI,mEIiG3jMPlI.jpg,
慣れが大事　カンタン風呂敷バッグの結び方　※結ぶ際は、真結びしてください　風呂敷を楽しむエシカルな暮らし,https://www.youtube.com/watch?v=fTyATZqKSn4,fTyATZqKSn4.jpg,
はぎれが活躍　実用的な布小物　スマホを置ける三角クッション（スマホスタンド）の作り方　fabric scraps idea /DIY Phone Pillow Stand,https://www.youtube.com/watch?v=yVSdIi_Wjkg,yVSdIi_Wjkg.jpg,
たたずまいが美しい　ポーチバッグの作り方　ファスナー２０㎝　ウィリアム・モリスデザイン生地使用　使いやすいサイズ　型紙の作り方は後半　zippier pouch tutorial,https://www.youtube.com/watch?v=Z5OXZsqtWZ8,Z5OXZsqtWZ8.jpg,
小銭入れにちょうど良い　小さなポーチ作ったよ（作り方）　はぎれを合わせてパッチワーク　fabric scraps Sewing project,https://www.youtube.com/watch?v=azxT3RL33p8,azxT3RL33p8.jpg,
ファスナーなしでもかわいい　小さなポーチの作り方　How to sew a small pouch 手のひらサイズがかわいい,https://www.youtube.com/watch?v=t8MdDLz3pNk,t8MdDLz3pNk.jpg,
リバティ はぎれ１００gセット買ったよ！　実際の重量はもっとたくさん　ネットで布購入レビュー　ハンドメイド日記,https://www.youtube.com/watch?v=DjnxVeb7cqo,DjnxVeb7cqo.jpg,
ちょい個性　エコバッグの作り方（裏地なし）　きゅっと絞ってしずく系　ダーツもポイント　ウィリアムモリスデザイン生地使用　tote bag tutorial,https://www.youtube.com/watch?v=927liP-3mB0,927liP-3mB0.jpg,
正面まっすぐ　台形にならないポーチの作り方　裏地あり　ファスナー２０㎝正面　型紙の作り方だけの動画もあります！概要欄からチェックしてね　zippier pouch tutorial,https://www.youtube.com/watch?v=OWRukTkeH7Y,OWRukTkeH7Y.jpg,
まっすぐポーチ　型紙の作り方　ポーチの作り方は概要欄からチェックしてね！,https://www.youtube.com/watch?v=a7y14GxWeDE,a7y14GxWeDE.jpg,
長いひもで作るとラグにもなる？！　はぎれで作る布小物作ったよ（作り方）　コースターやアクセサリー置きに使います　fabric scraps 布くずみたい布も捨てないよ！sewing project,https://www.youtube.com/watch?v=m1Ln7Xf-EsY,m1Ln7Xf-EsY.jpg,
マスクも一緒に！　ポケット＆裏地付きなのにカンタン　ティッシュケースの作り方　人気タイプの進化版です　ハギレ活用　Pocket tissue holder tutorial,https://www.youtube.com/watch?v=gUBC3h_KjVk,gUBC3h_KjVk.jpg,
角きれい処理　額縁仕立ての縫い方＆敷き物（ランチョンマット）作ったよ　はぎれ活用,https://www.youtube.com/watch?v=W0YwGUDjCsA,W0YwGUDjCsA.jpg,
ペンをちょっと持ち歩くのにいいサイズ　簡単ペンケースの作り方　畳縁（畳みのへり）使用　ファスナー２０㎝　※布の場合２３×８センチ（端はジグザグミシン処理してね）　zippier pouch,https://www.youtube.com/watch?v=RH7Z-SyONHo,RH7Z-SyONHo.jpg,
結ぶだけのエコバッグ　ひとつ欲しい風呂敷　巾着タイプの風呂敷バッグの結び方　オススメは洗濯できる撥水タイプ　肩掛けOK レッスンバッグタイプも紹介,https://www.youtube.com/watch?v=qZIUUbk5TnA,qZIUUbk5TnA.jpg,
集めて縫う　はぎれを楽しむポーチ作ったよ　zipper pouch tutorial  布くずくらい小さな布でパッチワーク Do you have  fabric scraps?,https://www.youtube.com/watch?v=JY_fNkB5iGo,JY_fNkB5iGo.jpg,
サクッと作れる　かんたんポーチの作り方　畳のヘリであっという間にできあがり　時短手芸に向いているのは畳縁　※概要欄みてね　sewing tutorial,https://www.youtube.com/watch?v=kt7cpveAZjM,kt7cpveAZjM.jpg,
お菓子を入れたり、替えのマスクを入れたり、コップ袋としても使えちゃう！　裏地なし　丸い巾着袋の作り方　How to make a round drawstring bag,https://www.youtube.com/watch?v=h5MrLDpUiSA,h5MrLDpUiSA.jpg,
はぎれを楽しむ　パッチワークミニポーチ作ったよ気ままなハンドメイド日記　zippier pouch tutorial リバティのハギレを発見！ファスナー１０㎝でポーチ作りました,https://www.youtube.com/watch?v=WetqgTUVKWI,WetqgTUVKWI.jpg,
きれいトートタイプ　裏地なしエコバッグの作り方　見返し付きでちょっとおしゃれ　ウィリアムモリスデザイン生地使用　tote bag sewing tutorial,https://www.youtube.com/watch?v=mMQ5R7gEiBs,mMQ5R7gEiBs.jpg,
手縫いとミシンどちらでもできます！　猫クリップ　洗濯バサミ猫　カンタンねこ小物の作り方　カーテンアクセサリーにも！　型紙も自作できます  fabric cat tutorial,https://www.youtube.com/watch?v=2R_GIoPgi3c,2R_GIoPgi3c.jpg,
大きくひらいて使いやすい！　A4の紙で型紙から作る　楕円（ハーフラウンド）ポーチの作り方　zippier pouch tutorial バイアステープ使わなくてもこの形作れるのがいい！,https://www.youtube.com/watch?v=VISf_TYhArQ,VISf_TYhArQ.jpg,
持ち手の長さチェンジ！　バッグをリメイクしたよ＆リッパー紹介　※元のバッグの作り方は概要欄からチェックしてね　リメイクして手持ちサイズになりました　tote bag tutorial,https://www.youtube.com/watch?v=2ifav_qVH5Q,2ifav_qVH5Q.jpg,
ミニだけど本格！　キャラメルポーチの作り方（縫い代がみてないタイプ）　ファスナー１０㎝使用　小さくてかわいいと人気です！　上の花柄は帆布　zippier pouch tutorial 表布接着芯あり,https://www.youtube.com/watch?v=04jPwUx0G_8,04jPwUx0G_8.jpg,
ハギレが大活躍　ミニサイズ裏地付きキャラメルポーチの作り方　ファスナー１０㎝使用　リバティタナローンで作っています　zippier pouch tutorial,https://www.youtube.com/watch?v=Z40QmMGaxF0,Z40QmMGaxF0.jpg,
かんたん！１枚仕立て巾着袋の作り方（裏地なし）　給食袋　コップ袋としても使えます　柄の向きのない布使用　※概要欄みてね　Drawing bag tutorial A piece of fabric,https://www.youtube.com/watch?v=p5unY5Nk9R4,p5unY5Nk9R4.jpg,
かんたん重視！　直線縫いのみ　移動ポケットの作り方　布柄を選ぶと大人かわいく仕上がります　Small bag without zipper tutorial リバティ使用,https://www.youtube.com/watch?v=qj2vXQkj7mo,qj2vXQkj7mo.jpg,
失敗を未然に防げた？！　キーケースにもなるミニポーチの作り方（作ってみた）　ハンドメイド日記的になっています　パーツはDAISO ラミネートはリバティ　zippier pouch tutorial,https://www.youtube.com/watch?v=XsXo9W0m9HY,XsXo9W0m9HY.jpg,
スッキリ仕上げ　かんたん巾着袋の作り方（裏地なし）　リバティタナローン使用　裏地なしは乾きが早い！,https://www.youtube.com/watch?v=uSgpdoB0wuM,uSgpdoB0wuM.jpg,
収納力が違う！　かんたん横マチ付きポーチの作り方　簡単なヒミツは畳みのヘリ（畳縁）　はじめてホックボタン使ってみました！Pouch without zipper tutorial,https://www.youtube.com/watch?v=VeKVXuk4Jco,VeKVXuk4Jco.jpg,
ハギレを楽しむ　小さな縦型ポーチの作り方　ファスナー１０㎝使用　zippier pouch tutorial,https://www.youtube.com/watch?v=Wxmm6U0ecns,Wxmm6U0ecns.jpg,
